id,discovery_date,location,threat_target,hazard_type,triggering_factor,disaster_type,development_trend,lon,lat,elevation,aspect,disaster_scale,scale_grade,danger_grade,threatened_property,threatened_households,threatened_people,industry_transferred,industry,rain_3d,rain_7d,rain_30d,api,landuse,landuse_type,ndvi,ndwi,data_source,tpi,distance_to_river,label
7281,2010-06-09,刷经寺镇三家寨村,聚集区,滑坡,地震-降雨,滑坡,,102.643333333333,31.9766666666667,3486.0,247.0,3430m3,小型,小型,300.0,24.0,92.0,否,,31.4887142181396,63.3626375198364,129.429986000061,43.2837390768808,10.0,Trees,,,Landsat 7,54.20200752817891,180.0,1
7283,2012-08-15,刷经寺镇亚休村,其它,滑坡,地震-降雨,滑坡,,102.626666666667,32.0030555555556,3348.0,175.0,8000m3,小型,小型,80.0,0.0,0.0,否,,14.1670989990234,14.1670989990234,144.482352256775,21.3238054529341,30.0,Grassland,,,Landsat 7,-32.7365119197534,201.25,1
7284,2015-04-15,刷经寺镇九年制学校后山,学校,滑坡,地震-降雨,滑坡,,102.614444444444,32.0116666666667,3299.0,265.0,3400m3,小型,中型,300.0,1.0,160.0,否,,0.0,8.91426277160645,46.0312899947166,11.3283502758035,10.0,Trees,,,Landsat 7,-19.8243412798474,90.0,1
7285,2010-08-25,刷经寺镇老康猫村等6处,公路,滑坡,降雨,滑坡,,102.634444444444,31.9816666666667,3251.0,78.0,m3,小型,小型,0.0,0.0,0.0,否,,12.0826978683472,43.8773097991943,116.293635368347,33.6446311928769,10.0,Trees,,,Landsat 7,-79.7227101631606,90.0,1
7287,2016-09-23,刷经寺镇亚休村钢索河坝,公路,滑坡,地震-降雨,滑坡,,102.624166666667,32.0041666666667,3276.0,240.0,3000m3,小型,小型,60.0,0.0,0.0,否,,,,,,30.0,Grassland,,,Landsat 7,-55.4491844417038,90.0,1
7291,2016-08-26,龙日乡格玛村阿山家屋后,分散农户,滑坡,地震-降雨,滑坡,,102.438888888889,32.4933333333333,3585.0,82.0,2400m3,小型,小型,30.0,1.0,1.0,否,,,,,,30.0,Grassland,,,Landsat 7,-6.29861982438342,360.0,1
7296,2017-06-20,江茸乡龙热路（s217）依格里山体,公路-河道,滑坡,降雨,滑坡,,102.241388888889,32.4588888888889,3572.0,190.0,170000m3,中型,小型,100.0,0.0,0.0,否,,,,,,30.0,Grassland,0.789565039820298,-0.715390261805726,Landsat 7,-13.6336260979232,90.0,1
7297,2009-06-15,江茸乡茸日玛村达格则寺院,聚集区,滑坡,地震-降雨,滑坡,,102.420555555556,32.2902777777778,4016.0,32.0,3980m3,小型,小型,300.0,0.0,0.0,否,,0.0,0.0,127.736206054687,10.4689495790447,30.0,Grassland,,,Landsat 7,58.77289836881846,655.21,1
7298,2016-08-16,江茸乡求隆沟,其它,滑坡,地震-降雨,滑坡,,102.241111111111,32.4591666666667,3574.0,194.0,5000m3,小型,小型,200.0,1.0,45.0,否,,,,,,30.0,Grassland,0.74059847896508,-0.691267046458823,Landsat 7,-12.2685069009357,90.0,1
7299,2009-06-26,红原县查尔玛乡江宫寺,聚集区,滑坡,降雨,滑坡,,102.111944444444,32.445,3525.0,170.0,3800m3,小型,中型,2000.0,1.0,45.0,否,,40.6336975097656,65.8632926940918,124.893056869507,56.4315025280518,30.0,Grassland,0.576937232217878,-0.580196228515761,Landsat 7,-10.2132998745837,90.0,1
7302,2017-06-15,查尔玛乡查龙村查龙路,公路,滑坡,降雨,滑坡,,101.968888888889,32.3791666666667,3336.0,114.0,3000m3,小型,小型,10.0,0.0,0.0,否,,,,,,30.0,Grassland,,,Landsat 7,-76.0200752823611,0.0,1
7303,2016-04-22,瓦切镇如意空行寺（尼姑寺）,分散农户,滑坡,降雨,滑坡,,102.6375,32.9766666666667,3532.0,120.0,5000m3,小型,小型,60.0,3.0,3.0,否,,11.8172955513001,16.0898389816284,71.6687148809433,18.1191335182995,30.0,Grassland,,,Landsat 7,-18.4127979925333,254.56,1
7304,2018-07-16,红原县瓦切镇如意空行寺僧房后山,分散农户,滑坡,降雨,滑坡,,102.640555555556,32.9788888888889,3571.0,120.0,3000m3,小型,小型,60.0,3.0,3.0,否,,,,,,30.0,Grassland,,,Landsat 7,-20.8732747804829,284.6,1
7306,2016-04-22,阿木乡麦洼寺院后山火葬场,其它,滑坡,地震-降雨,滑坡,,102.680555555556,32.9119444444444,3658.0,130.0,3500m3,小型,中型,200.0,1.0,100.0,否,,13.3707067966461,16.5886156558991,73.8177441358566,18.7842526502571,30.0,Grassland,,,Landsat 7,-4.95483061485629,547.45,1
7307,2018-06-07,红原县阿木乡卡口村多功能活动室后山,聚集区,滑坡,降雨-人为因素,滑坡,,102.635277777778,32.9188888888889,3486.0,134.0,1500m3,小型,小型,50.0,1.0,15.0,否,,,,,,60.0,Bare / Sparse vegetation,,,Landsat 7,-9.56085319954627,774.21,1
7308,2016-08-22,壤口乡查针梁子中段,公路,滑坡,地震-降雨,滑坡,,102.4475,32.3333333333333,3761.0,128.0,9000m3,小型,小型,80.0,0.0,0.0,否,,,,,,60.0,Bare / Sparse vegetation,,,Landsat 7,-41.5909661230198,1328.83,1
7310,2012-07-06,麦洼乡洞拉村麦洼小学,学校,滑坡,地震-降雨,滑坡,,102.910555555556,33.0627777777778,3543.0,205.0,20000m3,小型,小型,400.0,1.0,43.0,否,,0.0,26.4606895446777,148.811693191528,51.6969506212564,60.0,Bare / Sparse vegetation,0.274296675191816,-0.328623247606287,Landsat 7,-20.2835633626755,509.12,1
7311,2016-07-15,色地镇茸塔寺南侧,聚集区,滑坡,地震-降雨,滑坡,,102.962777777778,33.0058333333333,3562.0,130.0,100m3,小型,小型,30.0,1.0,1.0,否,,,,,,30.0,Grassland,0.491251008150363,-0.454698273545121,Landsat 7,-12.715181932298,90.0,1
7312,2015-10-20,色地镇从都街入口处,分散农户,滑坡,地震-降雨,滑坡,,102.962777777778,33.0061111111111,3567.0,150.0,100m3,小型,小型,70.0,2.0,13.0,否,,0.0,0.0,119.419373035431,4.507123964786,30.0,Grassland,0.6384430711777,-0.608743574912968,Landsat 7,-5.69259723970026,180.0,1
7313,2012-07-25,查尔玛乡达尔龙村,其它,滑坡,地震-降雨,滑坡,,102.113055555556,32.4441666666667,3506.0,180.0,36000m3,小型,小型,80.0,0.0,0.0,否,,20.1549072265625,55.8422231674194,263.412237644196,46.0602561676063,60.0,Bare / Sparse vegetation,0.661252588946561,-0.647876897483884,Landsat 7,-17.080301129291,0.0,1
7314,2017-06-02,江茸乡合作社,其它,滑坡,降雨,滑坡,,102.208055555556,32.4258333333333,3653.0,256.0,2000m3,小型,小型,20.0,1.0,3.0,否,,,,,,30.0,Grassland,,,Landsat 7,-27.8883312422144,0.0,1
7315,2016-08-25,查尔玛乡小学,学校,不稳定斜坡,地震-降雨,滑坡,滑坡,102.121388888889,32.445,3498.0,275.0,4500m3,小型,中型,100.0,1.0,200.0,否,,,,,,30.0,Grassland,0.705377917611766,-0.666087652705997,Landsat 7,-12.6436637390761,201.25,1
10001,2013-07-10,汶川县耿达镇龙潭村4组走马林附近（模拟）,分散农户,稳定,无,稳定,稳定,103.3080285722564,31.125946424339155,1615.8658484197038,56.16671055927715,无,无,无,0.0,0.0,0.0,否,,1.5599452033620265,1.1616722433639892,69.29409166199481,18.033450352296263,Grassland,,0.3102922471479012,-0.20902704435140174,Landsat 7,-30.17925257924596,98.51391106782762,2
10003,2008-05-12,汶川县耿达镇龙潭村1组龙潭村委会附近（模拟）,分散农户,稳定,无,稳定,稳定,103.27983618039414,31.10772524527398,1582.4756431632238,155.50020671116167,无,无,无,0.0,0.0,0.0,否,,2.9122914019804194,12.23705789444759,11.159508852163347,8.764339456056545,Trees,,0.5280349921085179,-0.26444721158209594,Landsat 7,-71.94127968935359,181.42344384136118,2
10007,2011-07-24,汶川县耿达镇龙潭村1组贾学文后山附近（模拟）,聚集区,稳定,无,稳定,稳定,103.2732469053978,31.118190682964958,1537.0524123687292,23.418573474700626,无,无,无,0.0,0.0,0.0,否,,9.488855372533333,19.312640661491187,64.67178784931689,9.13841307520112,Trees,,0.6421165132560784,-0.3679542518781196,Landsat 7,-75.30327545369153,0.4823089888729797,2
10008,2011-01-01,汶川县耿达镇龙潭村1组山王庙聚居点对岸附近（模拟）,分散农户,稳定,无,稳定,稳定,103.31026170497215,31.1081289770418,1609.2522284353981,112.21598739218794,无,无,无,0.0,0.0,0.0,否,,5.200680211778108,10.934205586865593,14.788356442042163,29.087538832936758,Permanent water bodies,,0.7697494707820945,-0.23155179487170535,Landsat 7,-79.55768423810781,42.18742350231169,2
10011,2011-07-01,汶川县耿达镇龙潭村1组仓旺电站对面附近（模拟）,分散农户,稳定,无,稳定,稳定,103.28311709227476,31.102642424889723,1604.5330330763263,139.92382428821352,无,无,无,0.0,0.0,0.0,否,,2.713490317738959,16.57475018303859,28.540266135487144,8.428035290621423,Grassland,,0.3704621124873813,-0.2593409057737881,Landsat 7,-91.13884910886358,138.68869366005174,2
10012,2008-05-12,汶川县耿达镇龙潭村2组罗家坡附近（模拟）,聚集区,稳定,无,稳定,稳定,103.28544862726136,31.103554218018242,1674.5461428454835,254.46864378514215,无,无,无,0.0,0.0,0.0,否,,7.2900716804098735,15.425406933718914,5.923572138727229,10.753971856328178,Trees,,0.7315517129377967,-0.3130105619517326,Landsat 7,-109.84251629092901,46.355835028602364,2
10013,2013-07-20,汶川县耿达镇龙潭村1组刘家房基聚居点附近（模拟）,分散农户,稳定,无,稳定,稳定,103.28939622177006,31.13251758046682,1688.7557471355212,319.39658732747756,无,无,无,0.0,0.0,0.0,否,,4.722149251619493,2.391884918766034,57.0595829778396,22.823551458506923,Grassland,,0.6854835899772804,-0.3518613210906828,Landsat 7,-68.11999836847502,120.03410183585495,2
10014,2008-05-12,汶川县耿达镇龙潭村1组油坊坡附近（模拟）,分散农户,稳定,无,稳定,稳定,103.27931565707974,31.10070161187187,1619.641041126378,113.1681531874776,无,无,无,0.0,0.0,0.0,否,,5.085706911647028,18.15132947852186,19.943378331909997,12.311487691068892,Permanent water bodies,,0.4143990827458112,-0.4769060270513621,Landsat 7,-96.08953806847543,33.877871274599556,2
10016,2011-07-13,汶川县耿达镇龙潭村6组喇嘛地附近（模拟）,公路,稳定,无,稳定,稳定,103.29871370407157,31.123669483593716,1623.1460590187717,289.32194768368123,无,无,无,0.0,0.0,0.0,否,,1.8657005888603584,17.851179969799556,43.147379353252056,24.223204654921876,Permanent water bodies,,0.4590017374859319,-0.466984422641697,Landsat 7,-121.47517378808017,7.289221137374369,2
10018,2008-05-12,汶川县耿达镇龙潭村7组崔家河坝附近（模拟）,公路,稳定,无,稳定,稳定,103.29442922333025,31.10111141855455,1599.0747302577565,150.26796113356045,无,无,无,0.0,0.0,0.0,否,,2.2210781047073027,2.397307346673656,27.009213712290236,28.287291117375574,Trees,,0.559395310871683,-0.28909431233144667,Landsat 7,-117.26567645934013,137.17820827209607,2
10023,2008-05-12,汶川县耿达镇龙潭村7组龙潭大坝下游左岸附近（模拟）,河道,稳定,无,稳定,稳定,103.25507129183302,31.122112162457896,1610.087830981677,102.54257797588834,无,无,无,0.0,0.0,0.0,否,,0.36886947354532795,12.191286679597937,40.21432185830892,1.5443625374996806,Trees,,0.7541329429833268,-0.4281314327999083,Landsat 7,-176.50611761466155,88.94527602775631,2
10024,2008-05-12,汶川县耿达镇龙潭村7组龙潭电站大坝附近（模拟）,河道,稳定,无,稳定,稳定,103.25107109974947,31.129107644118434,1696.1619615328718,85.54951583726388,无,无,无,0.0,0.0,0.0,否,,7.282163486118596,7.355662654385064,50.584466447486356,19.00589132282684,Grassland,,0.34514488502720414,-0.2494092513232286,Landsat 7,-164.16030836182128,58.651851039985424,2
10027,2008-05-12,汶川县耿达镇龙潭村7组正河桥头下游左岸1#附近（模拟）,分散农户,稳定,无,稳定,稳定,103.25863571772753,31.12960257447369,1622.6587828927857,184.35350098774114,无,无,无,0.0,0.0,0.0,否,,2.2649577519793795,12.903455808188998,13.949314320399315,20.728132143073978,Trees,,0.7683649943683672,-0.458743716756202,Landsat 7,-116.08833420863283,51.34735212405891,2
10031,2008-05-12,汶川县耿达镇龙潭村7组蜂桶槽附近（模拟）,公路,稳定,无,稳定,稳定,103.26287135191323,31.112262109553004,1745.9984046034178,294.1999920724377,无,无,无,0.0,0.0,0.0,否,,5.5520081159946235,10.59301156712013,19.348183272036135,2.793083034176976,Permanent water bodies,,0.7502090285816652,-0.3100695628180196,Landsat 7,-118.70372036475099,164.92095746126608,2
10032,2008-05-12,汶川县耿达镇龙潭村7组中桥下游右岸1号附近（模拟）,聚集区,稳定,无,稳定,稳定,103.2689399659541,31.114372345859504,1766.9875545857624,231.1313926155436,无,无,无,0.0,0.0,0.0,否,,0.8413996499504883,3.2325742818922754,71.88433508216634,18.1928717897877,Trees,,0.35073577143301604,-0.30094946926758326,Landsat 7,-161.9025324385366,33.91919485825014,2
10042,2008-05-12,汶川县耿达镇龙潭村7组中桥下游右岸6#附近（模拟）,聚集区,稳定,无,稳定,稳定,103.2618424745747,31.116634005935705,1770.426930946056,256.38451968511293,无,无,无,0.0,0.0,0.0,否,,2.3724908749680007,6.5079939631853545,59.71931240944193,19.48898697141644,Permanent water bodies,,0.6288064461501717,-0.32950741899935854,Landsat 7,-122.94206298725716,13.228419694056647,2
10077,2008-05-12,汶川县耿达镇幸福村2组张家沟附近（模拟）,分散农户,稳定,无,稳定,稳定,103.30531514129116,31.1139204221901,1649.3097724666761,321.1367598637608,无,无,无,0.0,0.0,0.0,否,,6.311386259972629,15.896226070832968,40.21096744841537,17.307116538790773,Trees,,0.39762149389902224,-0.2832643654215484,Landsat 7,-46.000612977055184,132.43159664314538,2
10122,2014-07-16,汶川县漩口镇水田坪村2组冯理建屋后附近（模拟）,聚集区,稳定,无,稳定,稳定,103.49152887162029,31.022062787818516,1051.3928577002587,329.35118047936146,无,无,无,0.0,0.0,0.0,否,,3.7015870025544437,0.30913233057734857,74.26548500701803,12.84552444951943,Bare / Sparse vegetation,,0.7818099885446264,-0.24409716335979198,Landsat 7,4.7120644160313745,168.50977286019253,2
10123,2015-08-15,汶川县漩口镇核桃坪村1组廖家农家乐附近（模拟）,公路,稳定,无,稳定,稳定,103.50017688020624,30.988446376534146,1072.680126245835,337.01571869788114,无,无,无,0.0,0.0,0.0,否,,6.96029796674973,11.401223401787298,7.774119501661483,18.45021680097509,Bare / Sparse vegetation,,0.370042007618262,-0.344501104290879,Landsat 7,-7.409878586550093,114.07686177542044,2
10124,2013-07-10,汶川县漩口镇赵家坪村2组赵家坪附近（模拟）,聚集区,稳定,无,稳定,稳定,103.45754380780349,30.961046312715492,993.3591844264494,291.3700159722649,无,无,无,0.0,0.0,0.0,否,,8.101133946791808,17.341446371602075,73.05924420451771,15.340271965828133,Grassland,,0.6991475894833876,-0.30501082076667047,Landsat 7,-38.04598240467393,119.57926694361011,2
10126,2016-07-15,汶川县漩口镇赵家坪3组农辉鸡场上方附近（模拟）,公路,稳定,无,稳定,稳定,103.44490869516306,30.958912206994498,960.3981939840869,208.18085075862263,无,无,无,0.0,0.0,0.0,否,,0.35942273796742086,9.311960362649202,43.411570776606126,8.596237563848533,Grassland,,0.3152501249695247,-0.4887955433752357,Landsat 7,29.982751489212912,240.57906414112628,2
10128,2006-09-15,汶川县漩口镇集中村1组白庙子附近（模拟）,分散农户,稳定,无,稳定,稳定,103.46644528595819,30.994688631012842,845.5821027496843,224.2405712948401,无,无,无,0.0,0.0,0.0,否,,0.85347464993768,1.033634423372154,42.50837052545184,16.219053648303195,Grassland,,0.6630456668613307,-0.20724437616123964,Landsat 7,-16.711634188319096,72.29564729412459,2
10130,2013-07-10,汶川县漩口镇集中村2组桐籽坪附近（模拟）,聚集区,稳定,无,稳定,稳定,103.44999995671749,30.977836634606025,898.8456381342266,9.126267629564705,无,无,无,0.0,0.0,0.0,否,,9.626484146779251,16.719602410244118,55.67793648749584,12.268588332428097,Trees,,0.378218521335543,-0.4249271305506214,Landsat 7,1.7260640343839189,345.9595922700062,2
10136,2009-06-23,汶川县漩口镇八角庙村2组沙子坡附近（模拟）,聚集区,稳定,无,稳定,稳定,103.40008624476684,30.999027944559828,1409.7896916695768,199.56745890410426,无,无,无,0.0,0.0,0.0,否,,6.117207462343522,8.392001248555799,19.818479160092597,10.679180359537847,Permanent water bodies,,0.3071967443148779,-0.46517820784792513,Landsat 7,-6.057362466988771,81.35288023189702,2
10138,2013-07-10,汶川县漩口镇小麻溪村2组锂电厂厂棚对面附近（模拟）,公路,稳定,无,稳定,稳定,103.45314631437519,30.99674473094129,960.7834160651001,176.98171504205965,无,无,无,0.0,0.0,0.0,否,,4.734717707805657,3.4640373982003037,34.70813193903784,11.955142031921204,Grassland,,0.6175468254338219,-0.48640879706838663,Landsat 7,-41.401097770221675,12.58599157142364,2
10146,2008-05-12,汶川县漩口镇宇宫村1组清水塘附近（模拟）,聚集区,稳定,无,稳定,稳定,103.45953737142554,30.996347745264757,1050.293442708143,25.404749064154743,无,无,无,0.0,0.0,0.0,否,,6.424192782063156,0.5302262108324363,46.86204650187706,28.206907242748727,Grassland,,0.49408496310326094,-0.30701353446729407,Landsat 7,-7.334314837613927,289.16167893159354,2
10148,2008-05-12,汶川县漩口镇油碾村1组附近（模拟）,公路,稳定,无,稳定,稳定,103.45349966106804,31.017892066997355,941.5350641956063,70.48480852414671,无,无,无,0.0,0.0,0.0,否,,0.6936130087516545,2.015560027548533,1.4577460521239782,2.8332888226778516,Grassland,,0.3355943242301145,-0.4043073109118716,Landsat 7,-17.58430055603211,42.32719357358258,2
10149,2013-07-10,汶川县漩口镇圣音寺村1组易平富房前附近（模拟）,公路,稳定,无,稳定,稳定,103.45877419099094,30.992782148660467,932.6737165364151,226.41942484075824,无,无,无,0.0,0.0,0.0,否,,8.77472013527053,14.701420876077716,64.27847443078788,8.461037177139195,Trees,,0.6753073758204291,-0.2579495782198208,Landsat 7,21.46882304075329,450.1717676911427,2
10150,2013-07-10,汶川县漩口镇圣音寺村1组安家坪附近（模拟）,分散农户,稳定,无,稳定,稳定,103.47800096287368,31.00057658605452,965.0757325603565,309.02859066348424,无,无,无,0.0,0.0,0.0,否,,4.289940273750183,15.017421355829947,60.363429926774586,3.0937160650779783,Bare / Sparse vegetation,,0.5526261862239286,-0.25206276016767754,Landsat 7,20.06974986250593,410.63232284962004,2
10151,2013-07-10,汶川县漩口镇圣音寺村1组王强屋后附近（模拟）,分散农户,稳定,无,稳定,稳定,103.44626683939221,31.02538194572347,948.1286676786134,114.95290953254936,无,无,无,0.0,0.0,0.0,否,,9.50061967050805,19.012142938751122,45.87503104986289,18.95511636509398,Trees,,0.44660538584903225,-0.40140063638902523,Landsat 7,15.817997728802844,601.5174529437679,2
10152,2008-05-12,汶川县漩口镇圣音寺村1组铝厂附近（模拟）,聚集区,稳定,无,稳定,稳定,103.47852917015578,31.00448157745525,1019.4420304702581,20.721153605991944,无,无,无,0.0,0.0,0.0,否,,5.495288823237355,8.83061002746754,71.01633462066398,10.52745037656236,Trees,,0.3714958410264179,-0.27154681048475837,Landsat 7,3.7959798359463726,331.192267612279,2
10162,2008-05-12,汶川县漩口镇蔡家杠村1组蔡家杠附近（模拟）,分散农户,稳定,无,稳定,稳定,103.48387209859136,31.023466075810166,928.1860059290357,254.24720177633864,无,无,无,0.0,0.0,0.0,否,,0.8134878064189976,1.6967542817038384,78.93116628009403,11.228123872683609,Trees,,0.7063997836287512,-0.2158254267848424,Landsat 7,14.551890787109684,205.33781852589416,2
10167,2008-05-12,汶川县漩口镇红福山村1组鱼跳沟附近（模拟）,分散农户,稳定,无,稳定,稳定,103.44389558422395,30.976641432192697,934.8404249735805,152.71992332891145,无,无,无,0.0,0.0,0.0,否,,9.06354385094736,2.223949646123027,39.41000834326873,0.34060934302257206,Trees,,0.32815163784091866,-0.4643546251195784,Landsat 7,-45.4989104471582,104.92103021160635,2
10168,2008-05-12,汶川县漩口镇安子坪村3组安子坪村附近（模拟）,聚集区,稳定,无,稳定,稳定,103.47889030615988,30.991820235272282,1183.4870579523704,102.85635106146987,无,无,无,0.0,0.0,0.0,否,,8.685991281894603,4.471916770389052,77.0578031552489,0.36463424069449024,Bare / Sparse vegetation,,0.32157995597528805,-0.23265706589057866,Landsat 7,-9.709465898591903,431.13647961193,2
10170,2009-07-17,汶川县漩口镇群益村2组毛领山附近（模拟）,分散农户,稳定,无,稳定,稳定,103.49354306026505,31.021827656980367,888.3097844170148,226.5835097286945,无,无,无,0.0,0.0,0.0,否,,6.957486889846171,9.090821295355465,50.204646406725075,17.529429357693008,Bare / Sparse vegetation,,0.3227231901707289,-0.4157110431223309,Landsat 7,4.838844487038206,219.02637838909163,2
10175,2008-05-12,汶川县漩口镇水田坪村1组小丫口附近（模拟）,聚集区,稳定,无,稳定,稳定,103.52174974835606,31.004428580652544,953.8121159723761,166.9314257783936,无,无,无,0.0,0.0,0.0,否,,3.533522280260528,11.673122237017441,6.218770957198787,29.231844229984993,Bare / Sparse vegetation,,0.6490808570098725,-0.3391710900967639,Landsat 7,-29.050351061991144,600.5895019706949,2
10177,2013-07-14,汶川县漩口镇水田坪村1组水田坪村附近（模拟）,聚集区,稳定,无,稳定,稳定,103.49928245535179,31.023103754046453,1068.253724292317,341.9279687850927,无,无,无,0.0,0.0,0.0,否,,7.2571950838836,12.268303918715798,33.45944290324951,27.981854500620397,Permanent water bodies,,0.3226093350530947,-0.4920899076508244,Landsat 7,-11.208499287297759,773.2153330781832,2
10178,2017-07-07,汶川县漩口镇小麻溪村2组黄土坡附近（模拟）,河道,稳定,无,稳定,稳定,103.43129445342214,31.001820784169684,990.0890856631022,349.16918321325716,无,无,无,0.0,0.0,0.0,否,,8.421189231357086,16.766574094222758,37.49545278359762,12.444585070129955,Trees,,0.32818774832546355,-0.24058328712348404,Landsat 7,-35.31538006835595,139.97176732861305,2
10179,2017-07-08,汶川县漩口镇圣音寺村2组安置点附近（模拟）,河道,稳定,无,稳定,稳定,103.4694394904461,31.02381505216282,982.4765729882428,305.87306064386814,无,无,无,0.0,0.0,0.0,否,,2.4734810174319763,9.01088270620187,10.332753212119599,28.62153081776167,Grassland,,0.41432140275173135,-0.298489794678243,Landsat 7,-13.761651000141384,255.81627180328405,2
10180,2017-07-08,汶川县漩口镇油碾村2组养猪场后附近（模拟）,分散农户,稳定,无,稳定,稳定,103.46686292782371,31.007756752480553,1115.231839173564,187.25886040031762,无,无,无,0.0,0.0,0.0,否,,8.5218150031854,11.038136775489711,44.8750377228309,26.29960807975035,Trees,,0.36700761422532036,-0.4913651971059983,Landsat 7,8.051302202540725,552.0309551353465,2
10181,2017-07-10,汶川县漩口镇古溪村5组马腰杆附近（模拟）,聚集区,稳定,无,稳定,稳定,103.44601856646035,30.97295485902347,1173.4544665667881,126.21152117037491,无,无,无,0.0,0.0,0.0,否,,5.899176868546331,7.844880901994646,34.99799376189833,27.124760834812452,Trees,,0.5569947445799054,-0.2649040961776571,Landsat 7,107.16423080324778,1030.4386700227874,2
10182,2017-07-10,汶川县漩口镇古溪村5组马家大坡附近（模拟）,公路,稳定,无,稳定,稳定,103.46798082494631,30.97088293923716,1297.6587625161494,177.16186550863375,无,无,无,0.0,0.0,0.0,否,,2.5824438829895833,9.182715124765226,78.40260602283817,14.778542819786088,Trees,,0.6167004271583629,-0.4279563143665421,Landsat 7,12.433201317485997,889.497972191065,2
10184,2017-07-13,汶川县漩口镇水田坪村1组林专队附近（模拟）,分散农户,稳定,无,稳定,稳定,103.5016316632965,30.993608642461577,1048.0874744803214,65.47683038369213,无,无,无,0.0,0.0,0.0,否,,3.456672833238632,17.935768198120236,37.916931221029785,20.026732155630814,Trees,,0.3961445094043354,-0.48773941512005636,Landsat 7,-44.84589095940201,951.3590339031958,2
10186,2017-07-16,汶川县漩口镇群益村5组望乡台附近（模拟）,分散农户,稳定,无,稳定,稳定,103.47104810135028,30.966769879288425,1284.0778768032726,74.2801386260853,无,无,无,0.0,0.0,0.0,否,,3.6426986104807546,10.068345417097138,55.23158629034923,1.179364195232968,Permanent water bodies,,0.6139501947454539,-0.47547229041533845,Landsat 7,22.282112005328344,981.7172400531813,2
10189,2017-07-17,汶川县漩口镇安子坪村5组五组砖厂矿山附近（模拟）,分散农户,稳定,无,稳定,稳定,103.45163066148189,30.983636940080622,1001.8259690383659,66.42756696829584,无,无,无,0.0,0.0,0.0,否,,2.093493233367103,7.40944205582764,38.761838815281706,18.54764314590888,Trees,,0.5312673580665739,-0.27575871855987305,Landsat 7,12.993388022666245,335.2436944344021,2
10190,2017-07-17,汶川县漩口镇集中村1组矿石脚下附近（模拟）,聚集区,稳定,无,稳定,稳定,103.48275271795148,30.990744875462426,1135.2113485265315,38.581924082319375,无,无,无,0.0,0.0,0.0,否,,4.474123668234546,10.652345329100463,19.397640290778373,8.077296928481429,Trees,,0.3100355988888632,-0.40337625032504654,Landsat 7,21.157441946687626,586.4897352177915,2
10192,2017-07-21,汶川县漩口镇集中村3组尖石包附近（模拟）,分散农户,稳定,无,稳定,稳定,103.47367664678559,30.982910364808863,969.910231914449,284.1016458986418,无,无,无,0.0,0.0,0.0,否,,4.984421989290572,1.7384057617484738,42.968523345483824,17.605233540626372,Grassland,,0.5158297731148397,-0.4617259091613309,Landsat 7,6.380662407050897,310.8082296398635,2
10193,2017-07-21,汶川县漩口镇集中村3组周家湾附近（模拟）,聚集区,稳定,无,稳定,稳定,103.46199779885376,30.975077202369214,996.651524879298,218.0789349684794,无,无,无,0.0,0.0,0.0,否,,2.372267917359945,2.035649452408075,12.228731134746562,7.378731851535244,Trees,,0.39328351202565287,-0.4144714493918459,Landsat 7,-11.128513037657724,442.1665424626425,2
10194,2017-07-21,汶川县漩口镇赵家坪村2组鸡公石附近（模拟）,分散农户,稳定,无,稳定,稳定,103.44848045558281,30.968360317523988,1349.2378616908607,40.334004780498844,无,无,无,0.0,0.0,0.0,否,,3.9785559904574166,19.38940866550738,69.24057007151842,24.512162128478398,Trees,,0.3854437936950329,-0.2994070340226707,Landsat 7,15.572463320800615,731.276289301393,2
10195,2017-07-21,汶川县漩口镇集中村4组灯盏窝附近（模拟）,聚集区,稳定,无,稳定,稳定,103.44369916374642,30.989668606216576,1059.7043748557523,116.52452510552773,无,无,无,0.0,0.0,0.0,否,,4.254364386164168,10.1522075736891,19.39277859320642,3.445104742176106,Grassland,,0.4443152766201279,-0.3256285335732163,Landsat 7,-27.732068153755954,199.36401018548173,2
10196,2017-07-21,汶川县漩口镇赵家坪村3组柒树堂附近（模拟）,聚集区,稳定,无,稳定,稳定,103.42790627480589,30.95901972668336,1162.4414676938975,22.814989370196386,无,无,无,0.0,0.0,0.0,否,,9.899602323899453,6.447076899494459,64.7899556683708,7.6392196429129156,Grassland,,0.6801139299448433,-0.32130837781764676,Landsat 7,7.198148614146003,538.6340914147269,2
10197,2017-07-21,汶川县漩口镇赵家坪村3组蚂蟥嘴附近（模拟）,分散农户,稳定,无,稳定,稳定,103.45995894354792,30.97739144297821,1422.5026910666513,44.7470004547961,无,无,无,0.0,0.0,0.0,否,,7.308674752036443,18.766809136420758,14.498645293252812,1.9948880210033249,Grassland,,0.587236556589956,-0.2474513669725184,Landsat 7,56.68628818495389,883.3367311859889,2
10198,2017-07-21,汶川县漩口镇安子坪村1组刘家杠附近（模拟）,分散农户,稳定,无,稳定,稳定,103.45987957104764,30.96851507636164,1010.4574720231382,239.47099945063204,无,无,无,0.0,0.0,0.0,否,,5.230654247691193,7.176609682470049,70.17604326504866,11.773353222679061,Permanent water bodies,,0.5195674542851092,-0.3869166711725277,Landsat 7,9.276180405974669,70.13778741641421,2
