id,discovery_date,location,threat_target,hazard_type,triggering_factor,disaster_type,development_trend,lon,lat,elevation,aspect,disaster_scale,scale_grade,danger_grade,threatened_property,threatened_households,threatened_people,industry_transferred,industry,rain_3d,rain_7d,rain_30d,api,landuse,landuse_type,ndvi,ndwi,data_source,tpi,distance_to_river
2700,2013-07-10,土门镇新村道组庙大沟,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,104.091388888889,31.7683333333333,1029.0,166.0,13000m3,小型,小型,80.0,4.0,13.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,50.0,Built-up,,,Landsat 7,-74.0777917189632,90.0
2701,2013-07-10,土门镇乡新村道组庙组孙国成猪圈,分散农户,滑坡,地震-降雨,滑坡,,104.088333333333,31.7694444444444,1082.0,225.0,10000m3,小型,小型,60.0,3.0,8.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,30.0,Grassland,,,Landsat 7,-36.6888331242332,90.0
2702,2008-05-12,土门镇建设村上街组,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,104.069722222222,31.7677777777778,1097.0,193.0,52800m3,小型,小型,40.0,2.0,7.0,否,,0.0,0.0,27.4413471221924,1.48642796046325,10.0,Trees,,,Landsat 7,-69.9347553325146,90.0
2703,2013-07-16,土门镇马家村石槽沟组水葱坪,分散农户,滑坡,降雨,滑坡,,104.0725,31.7505555555556,1581.0,130.0,6000m3,小型,小型,80.0,4.0,12.0,否,,35.0009880065918,65.6757750511169,307.571512699127,69.2380566166551,10.0,Trees,,,Landsat 7,69.47302383937563,484.66
2704,2013-07-15,土门镇马家村石槽沟组水葱坪,分散农户,崩塌,降雨,崩塌,,104.073333333333,31.7505555555556,1547.0,120.0,3000m3,小型,小型,100.0,5.0,27.0,否,,0.0,46.0121808052063,272.570524692535,40.2789042471333,10.0,Trees,,,Landsat 7,75.07277289834633,458.91
2705,2013-07-17,土门镇马家村李家湾组马家村,其它,崩塌,降雨,崩塌,,104.060555555556,31.7588888888889,1474.0,65.0,1440m3,小型,小型,0.0,0.0,0.0,否,,76.9902839660645,99.996374130249,349.5608086586,100.84164408363,10.0,Trees,,,Landsat 7,26.703889585926163,900.0
2706,2013-07-18,土门镇马家村李家湾组李家湾,聚集区,崩塌,降雨,崩塌,,104.061388888889,31.7569444444444,1517.0,110.0,14400m3,中型,小型,220.0,11.0,52.0,否,,76.9902839660645,76.9902839660645,349.5608086586,85.7153974710851,10.0,Trees,,,Landsat 7,9.08155583435655,1083.74
2707,2013-07-18,土门镇万安村灯坪组,分散农户,崩塌,降雨,崩塌,,104.047777777778,31.7627777777778,1187.0,235.0,1500m3,小型,小型,120.0,6.0,26.0,否,,75.7006340026855,75.7006340026855,336.660409927368,82.6535656500744,10.0,Trees,,,Landsat 7,-19.7754077791905,270.0
2708,2013-07-10,土门镇万安村灯坪组,聚集区,不稳定斜坡,降雨,不稳定斜坡,滑坡,104.044444444444,31.7663888888889,1426.0,165.0,23700m3,小型,小型,320.0,16.0,83.0,否,,16.4086647033691,88.0724487304687,246.837399482727,55.3276576397255,10.0,Trees,,,Landsat 7,28.824341279778537,630.0
2709,2013-07-10,土门镇万安村摇钱树组摇钱树,分散农户,不稳定斜坡,降雨,不稳定斜坡,滑坡,104.0475,31.7613888888889,1128.0,167.0,10000m3,小型,小型,140.0,7.0,27.0,否,,16.4086647033691,88.0724487304687,246.837399482727,55.3276576397255,10.0,Trees,,,Landsat 7,-61.459222082829,90.0
2710,2013-07-10,土门镇万安村都料口组大地坨,分散农户,不稳定斜坡,降雨,不稳定斜坡,崩塌,104.036666666667,31.7577777777778,1151.0,330.0,5400m3,小型,小型,20.0,1.0,7.0,否,,16.4086647033691,88.0724487304687,246.837399482727,55.3276576397255,40.0,Cropland,,,Landsat 7,-60.1129234630025,0.0
2711,2013-07-10,土门镇万安村麻亮组任家沟,分散农户,滑坡,降雨,滑坡,,104.056388888889,31.7716666666667,1328.0,158.0,60000m3,小型,小型,100.0,5.0,23.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-21.3550815558542,524.79
2712,2013-07-10,土门镇乡洋坪村洋坪组振河沟边滑坡（不稳定斜坡）,分散农户,不稳定斜坡,降雨,,滑坡,104.090555555556,31.7644444444444,1149.0,308.0,6000m3,小型,小型,100.0,5.0,26.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,-0.281439388637731,0.281439388637731,Landsat 7,-60.7892095357797,360.0
2713,2013-07-10,土门镇洋坪村洋坪组振河包滑坡（不稳定斜坡）,分散农户,不稳定斜坡,降雨,,滑坡,104.091666666667,31.7655555555556,1134.0,295.0,5000m3,小型,小型,40.0,2.0,9.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,0.0,0.0,Landsat 7,-30.9924717691508,270.0
2714,2013-07-10,土门镇洋坪村洋坪组振河上河坝,分散农户,不稳定斜坡,降雨,不稳定斜坡,滑坡,104.091388888889,31.7655555555556,1123.0,325.0,6000m3,小型,小型,80.0,4.0,18.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,0.0,0.0,Landsat 7,-42.3262233375326,270.0
2715,2013-07-10,土门镇洋坪村洋坪组振河下河坝,分散农户,不稳定斜坡,降雨,不稳定斜坡,滑坡,104.091666666667,31.7677777777778,1032.0,335.0,10000m3,小型,小型,40.0,2.0,9.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,60.0,Bare / Sparse vegetation,0.0,0.0,Landsat 7,-77.2559598494531,0.0
2716,2013-07-10,土门镇洋坪村洋坪组尖包石滑坡（不稳定斜坡）,分散农户,不稳定斜坡,降雨,,滑坡,104.097777777778,31.7641666666667,1232.0,345.0,12000m3,小型,小型,20.0,1.0,7.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,0.0,0.0,Landsat 7,-41.7264742785628,180.0
2717,2013-07-10,土门镇洋坪村洋坪组杨柳沟滑坡（不稳定斜坡）,分散农户,不稳定斜坡,降雨,,滑坡,104.093055555556,31.7569444444444,1517.0,55.0,12000m3,小型,小型,60.0,3.0,17.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,40.0,Cropland,0.0,0.0,Landsat 7,-12.9949811794444,603.74
2718,2013-07-10,土门镇洋坪村灯上组地盖上滑坡（不稳定斜坡）,聚集区,不稳定斜坡,降雨,,滑坡,104.084444444444,31.7658333333333,1285.0,10.0,20000m3,小型,小型,160.0,8.0,35.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,40.0,Cropland,-0.282017429363867,0.282017429363867,Landsat 7,41.60351317438631,484.66
2719,2013-07-10,土门镇洋坪村洋坪组顺河,分散农户,不稳定斜坡,降雨,不稳定斜坡,滑坡,104.080833333333,31.7683333333333,1088.0,330.0,16000m3,小型,小型,80.0,4.0,18.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-45.7703889586114,90.0
2720,2013-07-10,土门镇洋坪村灯上组灯上,聚集区,滑坡,降雨,滑坡,,104.083888888889,31.7630555555556,1388.0,30.0,10000m3,小型,小型,120.0,6.0,31.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,32.008782935989075,742.16
2721,2008-05-12,土门镇洋坪村洋坪组羊坪村,其它,崩塌,地震-降雨,崩塌,,104.1,31.7675,1301.0,280.0,5000m3,小型,小型,2.0,0.0,0.0,否,,0.0,0.0,27.4413471221924,1.48642796046325,30.0,Grassland,,,Landsat 7,91.17691342532748,324.5
2722,2008-05-12,土门镇洋坪村洋坪组振上园子,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,104.093333333333,31.7605555555556,1467.0,310.0,3000m3,小型,小型,60.0,3.0,14.0,否,,0.0,0.0,27.4413471221924,1.48642796046325,10.0,Trees,,,Landsat 7,90.80803011290207,458.91
2723,2013-07-10,土门镇洋坪村洋坪组土门一号滑坡（不稳定斜坡）,公路,不稳定斜坡,降雨,,滑坡,104.081388888889,31.7669444444444,1178.0,315.0,10000m3,小型,小型,10.0,0.0,0.0,是,交通运输,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,7.047678795466254,254.56
2724,2013-07-19,土门镇马家村岩子坪组春树坪,聚集区,滑坡,地震,滑坡,,104.055555555556,31.7580555555556,1415.0,315.0,100m3,小型,小型,220.0,11.0,52.0,否,,41.9892959594727,76.9902839660645,319.526077747345,72.8580878504223,10.0,Trees,,,Landsat 7,46.92848180675514,603.74
2725,2008-05-12,土门镇万安村麻亮组水井上,聚集区,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,104.047777777778,31.7733333333333,1614.0,130.0,18000m3,小型,小型,220.0,11.0,51.0,否,,0.0,0.0,27.0170011520386,1.46148394645538,10.0,Trees,,,Landsat 7,3.4378920953331544,939.63
2726,2013-07-10,土门镇万安村麻亮组大地头,聚集区,滑坡,降雨,滑坡,,104.051944444444,31.7738888888889,1516.0,140.0,6600m3,小型,小型,180.0,9.0,40.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-12.2057716436884,973.5
2727,2013-07-10,土门镇新村较场坝大水沟房后,公路,滑坡,地震-降雨,滑坡,,104.083888888889,31.7727777777778,1141.0,185.0,8000m3,小型,小型,10.0,0.0,0.0,是,交通运输,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,30.0,Grassland,-0.283811259903246,0.283811259903246,Landsat 7,-27.8218318695303,90.0
2728,2013-07-10,土门镇新村1组孙国彦房后,分散农户,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,104.083333333333,31.7722222222222,1110.0,165.0,45000m3,小型,小型,40.0,2.0,7.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-44.6863237139459,90.0
2729,2008-05-12,土门镇新村道组庙组孙国东房后,聚集区,滑坡,地震-降雨,滑坡,,104.090277777778,31.7733333333333,1246.0,167.0,84000m3,小型,小型,280.0,14.0,51.0,否,,0.0,0.0,27.4413471221924,1.48642796046325,10.0,Trees,0.0,0.0,Landsat 7,32.33500627350736,569.21
2730,2013-07-10,土门镇新村道组庙组谷文海房后,分散农户,滑坡,地震-降雨,滑坡,,104.093055555556,31.7708333333333,1078.0,150.0,10000m3,小型,小型,60.0,3.0,15.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-26.5972396486988,254.56
2731,2008-05-12,土门镇新村高楼房组嘴嘴下,分散农户,滑坡,地震-降雨,滑坡,,104.080833333333,31.7733333333333,1230.0,240.0,33600m3,小型,小型,40.0,2.0,10.0,否,,0.0,0.0,27.4413471221924,1.48642796046325,10.0,Trees,,,Landsat 7,25.01254705142287,360.0
2732,2013-07-10,土门镇新村黄金湾安置点,聚集区,滑坡,地震-降雨,滑坡,,104.095833333333,31.7733333333333,1043.0,108.0,15000m3,小型,小型,220.0,11.0,44.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,30.0,Grassland,,,Landsat 7,-63.7754077791885,127.28
2733,2008-05-12,土门镇新村黄金湾岭上,聚集区,滑坡,地震-降雨,滑坡,,104.096388888889,31.7838888888889,1331.0,170.0,210000m3,中型,小型,180.0,9.0,36.0,否,,0.0,0.0,27.4413471221924,1.48642796046325,30.0,Grassland,,,Landsat 7,62.91091593473698,524.79
2734,2008-05-12,土门镇新村四组,分散农户,滑坡,地震-降雨,滑坡,,104.098333333333,31.7791666666667,1035.0,185.0,69000m3,小型,小型,100.0,5.0,17.0,否,,0.0,0.0,27.4413471221924,1.48642796046325,10.0,Trees,,,Landsat 7,-74.3550815558512,201.25
2735,2013-07-10,土门镇新村黄金湾金竹坝,公路,不稳定斜坡,地震-降雨,不稳定斜坡,崩塌,104.091944444444,31.7744444444444,1305.0,130.0,10500m3,中型,小型,80.0,0.0,0.0,是,交通运输,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,30.0,Grassland,,,Landsat 7,80.50313676284213,450.0
2736,2013-07-10,土门镇建设村叉叉河组叉叉河,分散农户-公路,泥石流,地震-降雨,泥石流,,104.060555555556,31.7675,1095.0,355.0,40000m3,中型,小型,50.0,2.0,6.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-91.619824341297,90.0
2737,2013-07-10,土门镇建设村张英沟组张英沟,分散农户-公路,泥石流,地震-降雨,泥石流,,104.063888888889,31.7708333333333,1197.0,195.0,15000m3,小型,小型,160.0,8.0,32.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-27.2785445420515,0.0
2738,2013-07-10,土门镇建设村上街组庙坪,分散农户-公路,滑坡,地震-降雨,滑坡,,104.068333333333,31.7683333333333,1079.0,190.0,25200m3,小型,小型,120.0,3.0,15.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,30.0,Grassland,,,Landsat 7,-100.267252195751,90.0
2739,2013-07-10,土门镇建设村大树坪组大树坪,分散农户,滑坡,地震-降雨,滑坡,,104.072777777778,31.7508333333333,1579.0,10.0,70000m3,小型,小型,40.0,2.0,4.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,76.25470514426775,484.66
2740,2013-07-10,土门镇建设村下街组下门嘴崩塌崩塌（滑坡）,分散农户-公路,滑坡,地震-降雨,,,104.074166666667,31.7663888888889,1078.0,125.0,2800m3,小型,小型,80.0,4.0,11.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,50.0,Built-up,,,Landsat 7,-43.1079046424249,0.0
2741,2013-07-10,土门镇建设村下街组杜瓜坪,分散农户-公路,滑坡,地震-降雨,滑坡,,104.075833333333,31.7677777777778,1095.0,180.0,71000m3,小型,小型,40.0,2.0,3.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-26.6737766624999,0.0
2742,2013-07-10,土门镇建设村上街组石槽沟,分散农户-其它,泥石流,地震-降雨,泥石流,,104.074722222222,31.7655555555556,1077.0,352.0,19000m3,小型,小型,200.0,5.0,23.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-46.8155583438069,90.0
2743,2013-07-10,土门镇建设村上街组庙后,公路-聚集区,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,104.070277777778,31.7683333333333,1124.0,225.0,96000m3,小型,小型,180.0,8.0,32.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,30.0,Grassland,,,Landsat 7,-40.5972396486997,180.0
2744,2008-05-12,土门镇建设村下街组,分散农户-公路,不稳定斜坡,地震-降雨,不稳定斜坡,崩塌,104.075277777778,31.7672222222222,1074.0,197.0,7200m3,小型,小型,40.0,2.0,4.0,否,,0.0,0.0,27.4413471221924,1.48642796046325,10.0,Trees,,,Landsat 7,-45.4993726474435,0.0
2745,2013-07-10,土门镇建设村下街组水巷子,分散农户-公路,崩塌,地震-降雨,崩塌,,104.072777777778,31.7663888888889,1084.0,210.0,9600m3,小型,小型,100.0,5.0,17.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,50.0,Built-up,,,Landsat 7,-46.382685069025,0.0
2746,2013-07-10,土门镇建设村上街组王少荣房后,分散农户-公路,滑坡,地震-降雨,滑坡,,104.061666666667,31.7697222222222,1144.0,180.0,7800m3,小型,小型,40.0,2.0,8.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-55.3613550815721,90.0
2747,2013-07-10,土门镇建设村上街组太安沟,分散农户-公路,泥石流,地震-降雨,泥石流,,104.074444444444,31.7677777777778,1088.0,346.0,80000m3,中型,小型,60.0,2.0,4.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,60.0,Bare / Sparse vegetation,,,Landsat 7,-36.9134253450592,127.28
2748,2013-07-10,土门镇太安村安置点,分散农户,不稳定斜坡,降雨,不稳定斜坡,滑坡,104.069166666667,31.7866666666667,1333.0,50.0,108000m3,中型,中型,540.0,27.0,108.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,19.470514429090144,180.0
2749,2013-07-10,土门镇太安村苏罗卫组沙尔窝,分散农户,滑坡,降雨,滑坡,,104.07,31.7963888888889,1361.0,315.0,360000m3,中型,小型,40.0,2.0,10.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-0.411543287348877,371.08
2750,2008-05-12,土门镇太安村太子庙岭岗上,分散农户,滑坡,降雨,滑坡,,104.060555555556,31.7977777777778,1486.0,87.0,15000m3,小型,小型,100.0,5.0,19.0,否,,0.0,0.0,27.4413471221924,1.48642796046325,10.0,Trees,0.0,0.0,Landsat 7,41.254705144269565,254.56
2751,2008-05-12,土门镇太安村草原坪组陈家院子,分散农户,不稳定斜坡,降雨,不稳定斜坡,滑坡,104.070833333333,31.7927777777778,1358.0,235.0,16500m3,小型,小型,80.0,4.0,16.0,否,,0.0,0.0,27.4413471221924,1.48642796046325,10.0,Trees,,,Landsat 7,0.1555834378700638,324.5
2752,2013-07-10,土门镇太安村3组文良唐房后,分散农户-公路,滑坡,降雨,滑坡,,104.064166666667,31.8083333333333,1469.0,287.0,16000m3,小型,小型,40.0,2.0,8.0,否,,24.20924949646,108.359231948852,271.257431983948,67.3261065188166,10.0,Trees,,,Landsat 7,-73.5721455458192,90.0
2753,2013-07-10,土门镇太安村3组倒角,分散农户,滑坡,降雨,滑坡,,104.060833333333,31.8102777777778,1615.0,133.0,90000m3,小型,小型,100.0,5.0,10.0,否,,24.20924949646,108.359231948852,271.257431983948,67.3261065188166,10.0,Trees,,,Landsat 7,10.282308657441718,270.0
2754,2013-07-10,土门镇太安村3组大火地,聚集区,滑坡,地震-降雨,滑坡,,104.059166666667,31.8105555555556,1707.0,93.0,10000m3,小型,小型,320.0,16.0,63.0,否,,24.20924949646,108.359231948852,271.257431983948,67.3261065188166,10.0,Trees,,,Landsat 7,42.14554579671199,402.49
2755,2008-07-10,土门镇永城康家山组邱家岩,分散农户,滑坡,地震-降雨,滑坡,,104.023888888889,31.7722222222222,1535.0,49.0,10000m3,小型,小型,60.0,3.0,14.0,否,,0.0,0.0,77.4392757415771,12.955007210857,10.0,Trees,,,Landsat 7,-6.02634880805567,849.06
2756,2013-07-10,土门镇四坪村蒿坪组蒿坪不稳定斜坡（滑坡）,聚集区,滑坡,降雨-其他,,,104.105,31.8058333333333,1436.0,230.0,19200m3,小型,小型,340.0,17.0,70.0,否,,28.544282913208,117.242128372192,272.77939414978,73.7856787616877,10.0,Trees,,,Landsat 7,-29.1116687578633,1049.57
2757,2013-07-10,土门镇四坪村蒿坪组蒿坪石皮子,聚集区,滑坡,降雨,滑坡,,104.106944444444,31.8063888888889,1514.0,250.0,16800m3,小型,小型,320.0,16.0,63.0,否,,28.544282913208,117.242128372192,272.77939414978,73.7856787616877,40.0,Cropland,,,Landsat 7,23.0941028857992,1183.77
2758,2013-07-10,土门镇竹包村苦地坪组苦地坪,聚集区,泥石流,降雨,泥石流,,104.109166666667,31.7841666666667,978.0,300.0,26000m3,中型,小型,160.0,8.0,40.0,否,,29.1210250854492,111.181350708008,270.960999488831,70.5750902193596,80.0,Permanent water bodies,,,Landsat 7,-68.7277289837061,0.0
2759,2013-07-10,土门镇四坪村河坝组阎罗妹,分散农户,崩塌,降雨,崩塌,,104.096388888889,31.795,1196.0,125.0,4000m3,小型,小型,20.0,1.0,4.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-4.25219573402068,127.28
2760,2012-07-10,土门镇四坪村河坝组孙家,聚集区,滑坡,降雨,滑坡,,104.092777777778,31.8019444444444,1218.0,95.0,9600m3,小型,小型,180.0,9.0,31.0,否,,33.6865282058716,78.6018991470337,170.928521156311,66.6542781229687,10.0,Trees,,,Landsat 7,-11.7741530740458,254.56
2761,2013-07-10,土门镇四坪村河坝组照地沟,聚集区,泥石流,降雨,泥石流,,104.094444444444,31.8005555555556,1169.0,90.0,20000m3,中型,小型,120.0,6.0,25.0,否,,24.20924949646,108.359231948852,271.257431983948,67.3261065188166,10.0,Trees,,,Landsat 7,-19.3626097867199,201.25
2762,2012-06-10,土门镇四坪村河坝组炸桃坪,聚集区,滑坡,降雨,滑坡,,104.096388888889,31.8041666666667,1198.0,260.0,80000m3,小型,小型,360.0,18.0,80.0,否,,0.0,0.0,137.777394294739,9.19055592787625,10.0,Trees,,,Landsat 7,-17.1530740276232,180.0
2763,2013-07-10,土门镇四坪村邓家山组邓家山七星包,分散农户,滑坡,地震-降雨,滑坡,,104.0875,31.7869444444444,1654.0,5.0,1050000m3,大型,小型,120.0,6.0,33.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,56.24215809282464,904.49
2764,2013-07-10,土门镇四坪村河坝组河坝,分散农户-河道,不稳定斜坡,降雨-其他,不稳定斜坡,滑坡,104.098888888889,31.7966666666667,1156.0,334.0,13500m3,小型,小型,80.0,4.0,21.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,-56.9234629862148,127.28
2765,2013-07-10,土门镇四坪村河坝组天公塘,分散农户,滑坡,降雨,滑坡,,104.098055555556,31.8183333333333,1651.0,210.0,200000m3,中型,小型,160.0,8.0,30.0,否,,24.20924949646,108.359231948852,271.257431983948,67.3261065188166,10.0,Trees,,,Landsat 7,16.74404015054006,804.98
2766,2010-07-30,土门镇团结村下河坝,其它,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,104.0275,31.7772222222222,1306.0,90.0,40000m3,小型,中型,200.0,1.0,140.0,是,经济和信息化,0.0,60.261890411377,197.154299736023,33.9077816392554,30.0,Grassland,,,Landsat 7,-2.37264742787533,201.25
2767,2008-05-12,土门镇团结村大沙坝庄子坪,聚集区,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,104.016944444444,31.8138888888889,1728.0,125.0,126000m3,中型,小型,320.0,16.0,66.0,否,,0.0,0.0,26.629979133606,1.32699083608687,10.0,Trees,,,Landsat 7,32.80803011289822,180.0
2768,2013-07-10,土门镇团结村十里坡,聚集区,滑坡,地震-降雨,滑坡,,104.027222222222,31.8241666666667,1790.0,204.0,120000m3,中型,小型,140.0,7.0,27.0,否,,18.0031719207764,97.1547451019287,257.14430809021,59.8807060514112,30.0,Grassland,,,Landsat 7,45.33877038893047,201.25
2769,2013-07-10,土门镇团结村仁村组,聚集区,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,104.043333333333,31.7875,1637.0,249.0,10000m3,小型,中型,640.0,32.0,120.0,否,,16.4086647033691,88.0724487304687,246.837399482727,55.3276576397255,50.0,Built-up,,,Landsat 7,-7.73651191972203,1127.7
2770,2013-07-10,土门镇团结村太阳庙落沟山,聚集区,滑坡,地震-降雨,滑坡,,104.015,31.805,1495.0,171.0,17000m3,小型,小型,260.0,13.0,54.0,否,,18.0031719207764,97.1547451019287,257.14430809021,59.8807060514112,10.0,Trees,,,Landsat 7,-84.8331242158349,0.0
2771,2013-07-10,土门镇团结村下河坝组仁村黄土地沟,分散农户,泥石流,地震-降雨,泥石流,,104.030833333333,31.7825,1245.0,209.0,10000m3,小型,小型,60.0,3.0,15.0,否,,16.4086647033691,88.0724487304687,246.837399482727,55.3276576397255,50.0,Built-up,,,Landsat 7,-45.0953575909859,90.0
2772,2008-05-12,土门镇团结村上河坝组半坡组半坡,聚集区,滑坡,地震-降雨,滑坡,,104.037777777778,31.7855555555556,1495.0,243.0,225000m3,中型,小型,200.0,10.0,48.0,否,,0.0,0.0,27.0170011520386,1.46148394645538,10.0,Trees,,,Landsat 7,7.390213299852576,576.28
2773,2013-07-10,土门镇团结村大湾安置点,聚集区,滑坡,地震-降雨,滑坡,,104.025277777778,31.7733333333333,1431.0,63.0,10000m3,小型,中型,1520.0,76.0,305.0,否,,16.4086647033691,88.0724487304687,246.837399482727,55.3276576397255,10.0,Trees,,,Landsat 7,-34.4956085320184,603.74
2774,2013-07-10,土门镇团结村大湾安置点,聚集区,泥石流,地震-降雨,泥石流,,104.026944444444,31.7733333333333,1361.0,106.0,20000m3,中型,小型,460.0,23.0,86.0,否,,16.4086647033691,88.0724487304687,246.837399482727,55.3276576397255,10.0,Trees,,,Landsat 7,-24.9799247177145,450.0
2775,2015-07-30,土门镇团结村下河坝组水井槽,聚集区,不稳定斜坡,地震-降雨,不稳定斜坡,滑坡,104.028055555556,31.7733333333333,1326.0,84.0,60000m3,小型,小型,400.0,20.0,60.0,否,,0.0,0.0,118.38208770752,5.872462335648,10.0,Trees,,,Landsat 7,-19.3337515684029,284.6
2776,2008-06-23,土门镇四坪村大沟组大沟,其它,崩塌,降雨,崩塌,,104.09,31.8105555555556,1397.0,245.0,20000m3,中型,小型,0.0,0.0,0.0,否,,0.0,22.8516807556152,108.791889190674,15.7453651167228,10.0,Trees,,,Landsat 7,21.094102885800112,270.0
2777,2013-07-10,土门镇四坪村大沟组四金包,分散农户,崩塌,地震-降雨,崩塌,,104.083055555556,31.8208333333333,1628.0,125.0,94000m3,中型,小型,80.0,4.0,14.0,否,,24.20924949646,108.359231948852,271.257431983948,67.3261065188166,10.0,Trees,,,Landsat 7,9.05144291089232,284.6
2778,2014-08-13,土门镇四坪村水目河组水目河,分散农户,不稳定斜坡,降雨,不稳定斜坡,滑坡,104.091944444444,31.8102777777778,1300.0,55.0,6000m3,小型,小型,80.0,4.0,14.0,否,,34.6512870788574,57.7521438598633,139.489051818848,48.3314648990169,10.0,Trees,,,Landsat 7,-7.900878293623,180.0
2779,2013-07-10,土门镇四坪村赤土坡组白土包,分散农户,滑坡,降雨-其他,滑坡,,104.081944444444,31.7969444444444,1503.0,170.0,18600m3,小型,小型,60.0,3.0,13.0,否,,23.0060906410217,101.273035526276,259.019909381867,63.712515034098,10.0,Trees,,,Landsat 7,1.179422835611831,742.16
2780,2013-07-10,土门镇四坪村赤土坡组弯弯头,聚集区,崩塌,降雨,崩塌,,104.083888888889,31.8019444444444,1516.0,130.0,30000m3,中型,小型,160.0,8.0,32.0,否,,24.20924949646,108.359231948852,271.257431983948,67.3261065188166,10.0,Trees,,,Landsat 7,-18.8456712672743,849.06
2781,2013-07-10,土门镇联合村蒋家坪组蒋家沟组泥石流（不稳定斜坡）,聚集区,不稳定斜坡,降雨,,滑坡,104.113055555556,31.8066666666667,1398.0,135.0,8000m3,小型,小型,140.0,7.0,35.0,否,,28.544282913208,117.242128372192,272.77939414978,73.7856787616877,10.0,Trees,,,Landsat 7,21.550815558323848,484.66
2782,2013-07-10,土门镇联合村梨树组老鹰岩,聚集区,滑坡,降雨,滑坡,,104.110277777778,31.8177777777778,1630.0,60.0,32000m3,小型,小型,140.0,7.0,35.0,否,,28.544282913208,117.242128372192,272.77939414978,73.7856787616877,10.0,Trees,,,Landsat 7,-17.3550815558601,774.21
2783,2013-07-10,土门镇联合村梨树组大地湾,聚集区,滑坡,降雨,滑坡,,104.114166666667,31.8291666666667,1749.0,150.0,40000m3,小型,中型,520.0,26.0,94.0,否,,28.544282913208,117.242128372192,272.77939414978,73.7856787616877,10.0,Trees,,,Landsat 7,-13.9033877039141,829.76
2784,2013-07-10,土门镇联合村梨树组核桃坪,聚集区,滑坡,降雨,滑坡,,104.116666666667,31.8188888888889,1415.0,65.0,31000m3,小型,小型,180.0,9.0,35.0,否,,28.544282913208,117.242128372192,272.77939414978,73.7856787616877,10.0,Trees,,,Landsat 7,-2.51944792975905,324.5
